City_Name,State,Country_Name,City_Website,language,ai,ml,dl,nn,llm
Genève [Geneva],GE,Switzerland,https://www.geneve.ch/,French,intelligence artificielle,apprentissage automatique,apprentissage profond,réseau de neurones,grand modèle de langage
Basel,BS,Switzerland,https://www.bs.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
Lausanne,VD,Switzerland,https://www.lausanne.ch/,French,intelligence artificielle,apprentissage automatique,apprentissage profond,réseau de neurones,grand modèle de langage
Bern,BE,Switzerland,https://www.bern.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
Winterthur,ZH,Switzerland,https://stadt.winterthur.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
Luzern,LU,Switzerland,https://www.stadtluzern.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
St. Gallen,SG,Switzerland,https://www.stadt.sg.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
Lugano,TI,Switzerland,https://www.lugano.ch/,Italian,intelligenza artificiale,apprendimento automatico,apprendimento profondo,rete neurale,modello linguistico di grandi dimensioni
Biel [Bienne],BE,Switzerland,https://www.biel-bienne.ch/,German,künstliche Intelligenz,maschinelles Lernen,tiefes Lernen,neuronales Netz,großes Sprachmodell
Kiev,KYIC,Ukraine,https://kyivcity.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kharkiv,CHA,Ukraine,https://www.city.kharkiv.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Odessa,ODE,Ukraine,https://omr.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Dnepropetrovsk,DNI,Ukraine,https://dniprorada.gov.ua/uk,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Lviv,LVI,Ukraine,https://city-adm.lviv.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Zaporizhia,ZAP,Ukraine,https://zp.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kryvyi Rih,DNI,Ukraine,https://krmisto.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Mykolaiv,MYK,Ukraine,https://mkrada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Mariupol (Zdanov),DON,Ukraine,https://mariupolrada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Luhansk (Vorosilovgrad),LUH,Ukraine,https://loga.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Vinnycja,VIN,Ukraine,https://vmr.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Simferopol (Akmescid),KRY,Ukraine,http://simgov.ru/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Chernihiv,CNH,Ukraine,https://www.chernigiv-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Poltava,POL,Ukraine,https://www.rada-poltava.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kherson,CHE,Ukraine,http://www.city.kherson.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Khmelnytskyi,CHM,Ukraine,https://www.khm.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Zhytomyr,ZYT,Ukraine,https://zt-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Sumy,SUM,Ukraine,https://smr.gov.ua/uk/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Rivne,RIV,Ukraine,https://www.city-adm.rv.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Horlivka,DON,Ukraine,https://admin-gorlovka.ru/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Ivano-Frankivsk,IVA,Ukraine,https://www.mvk.if.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kamianske (Dniprodzėržyns'k),DNI,Ukraine,https://kam.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Ternopil,TER,Ukraine,https://ternopilcity.gov.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Kropyvnytskyi (Kirovhrad),KIR,Ukraine,https://www.kr-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kremenchuk,POL,Ukraine,http://www.kremen.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kerch,KRY,Ukraine,https://kerch.rk.gov.ru/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Melitopol,ZAP,Ukraine,https://melitopol.zapgov.ru/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kramatorsk,DON,Ukraine,http://www.krm.dn.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Užhorod [Uzhhorod],ZAK,Ukraine,http://umr.uzhgorod.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Brovary,KYI,Ukraine,https://brovary-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Yevpatoria (Gözleve),KRY,Ukraine,https://my-evp.ru/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Alchevsk (Kommunarsk),LUH,Ukraine,https://alchevsk.su/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Nikopol,DNI,Ukraine,https://www.nikopol-mrada.dp.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Sloviansk,DON,Ukraine,https://slv.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Pavlohrad,DNI,Ukraine,https://pavlogradmrada.dp.gov.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Sievierodonetsk,LUH,Ukraine,https://www.sed-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kamianets-Podilskyi,CHM,Ukraine,https://kam-pod.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Lysychansk,LUH,Ukraine,https://lis.gov.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Konotop,SUM,Ukraine,https://konotop-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Uman,CKS,Ukraine,https://uman-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Oleksandriia,KIR,Ukraine,https://alexandria.kr.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Yalta,KRY,Ukraine,https://yalta.com.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Drohobych,LVI,Ukraine,https://drohobych-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kadiivka (Stachanov),LUH,Ukraine,https://stakhanov.su/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Berdychiv,ZYT,Ukraine,https://berdychiv-rada.gov.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Shostka,SUM,Ukraine,https://shostka-rada.gov.ua/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Bakhmut (Artėmivs'k),DON,Ukraine,https://artemrada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Izmail,ODE,Ukraine,http://www.izmail-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Novomoskovsk,DNI,Ukraine,https://nmsk.dp.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kovel,VOL,Ukraine,https://www.kovelrada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Feodosia,KRY,Ukraine,https://feo.rk.gov.ru/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Smila,CKS,Ukraine,https://smila-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Irpin,KYI,Ukraine,https://imr.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kalush,IVA,Ukraine,https://kalushcity.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Chervonohrad,LVI,Ukraine,https://uar.net/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Boryspil,KYI,Ukraine,http://borispol-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Pervomaisk,MYK,Ukraine,http://www.pervomaisk.mk.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Korosten,ZYT,Ukraine,https://korosten-rada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Kolomyia,IVA,Ukraine,https://www.ko.if.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Stryi,LVI,Ukraine,https://stryi-rada.ukraina.org.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Chornomorsk (Illičivs'k),ODE,Ukraine,http://cmr.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Lozova,CHA,Ukraine,https://lozovarada.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Enerhodar,ZAP,Ukraine,https://gromada.en.gov.ua/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
Antratsyt,LUH,Ukraine,https://antratsit.su/,Russian,искусственный интеллект,машинное обучение,глубокое обучение,нейронная сеть,большая языковая модель
Pryluky,CNH,Ukraine,https://pryluky.org/,Ukrainian,штучний інтелект,машинне навчання,глибоке навчання,нейронна мережа,велика мовна модель
